AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,IdBundesland,Landkreis,stateCode,reportDate,cases,deaths,population_number,population_density
6,0,1584835200000,07331,7,LK Alzey-Worms,DE-RP,2020-03-22,18,0,129244,220
2,0,1584921600000,07331,7,LK Alzey-Worms,DE-RP,2020-03-23,20,0,129244,220
1,0,1585008000000,07331,7,LK Alzey-Worms,DE-RP,2020-03-24,21,0,129244,220
1,0,1585094400000,07331,7,LK Alzey-Worms,DE-RP,2020-03-25,22,0,129244,220
1,0,1585180800000,07331,7,LK Alzey-Worms,DE-RP,2020-03-26,23,0,129244,220
1,0,1583539200000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-07,2,0,132660,223
1,0,1583712000000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-09,3,0,132660,223
1,0,1583884800000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-11,4,0,132660,223
1,0,1583971200000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-12,5,0,132660,223
1,0,1584057600000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-13,6,0,132660,223
1,0,1584144000000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-14,7,0,132660,223
1,0,1584230400000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-15,8,0,132660,223
1,0,1584316800000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-16,9,0,132660,223
4,0,1584403200000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-17,13,0,132660,223
3,0,1584489600000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-18,16,0,132660,223
1,0,1584576000000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-19,17,0,132660,223
1,0,1584662400000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-20,18,0,132660,223
1,0,1584748800000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-21,19,0,132660,223
3,0,1584835200000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-22,22,0,132660,223
2,0,1584921600000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-23,24,0,132660,223
2,0,1585008000000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-24,26,0,132660,223
1,0,1585094400000,07332,7,LK Bad Dürkheim,DE-RP,2020-03-25,27,0,132660,223
1,0,1584057600000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-13,2,0,75101,116
1,0,1584403200000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-17,3,0,75101,116
2,0,1584489600000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-18,5,0,75101,116
2,0,1584662400000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-20,7,0,75101,116
1,0,1584835200000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-22,8,0,75101,116
2,0,1585008000000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-24,10,0,75101,116
2,0,1585094400000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-25,12,0,75101,116
1,0,1585180800000,07333,7,LK Donnersbergkreis,DE-RP,2020-03-26,13,0,75101,116
1,0,1583884800000,07334,7,LK Germersheim,DE-RP,2020-03-11,2,0,129075,279
1,0,1584057600000,07334,7,LK Germersheim,DE-RP,2020-03-13,3,0,129075,279
1,0,1584144000000,07334,7,LK Germersheim,DE-RP,2020-03-14,4,0,129075,279
1,0,1584316800000,07334,7,LK Germersheim,DE-RP,2020-03-16,5,0,129075,279
1,0,1584403200000,07334,7,LK Germersheim,DE-RP,2020-03-17,6,0,129075,279
1,0,1584489600000,07334,7,LK Germersheim,DE-RP,2020-03-18,7,0,129075,279
2,0,1584576000000,07334,7,LK Germersheim,DE-RP,2020-03-19,9,0,129075,279
1,0,1584662400000,07334,7,LK Germersheim,DE-RP,2020-03-20,10,0,129075,279
1,0,1584748800000,07334,7,LK Germersheim,DE-RP,2020-03-21,11,0,129075,279
1,0,1584835200000,07334,7,LK Germersheim,DE-RP,2020-03-22,12,0,129075,279
1,0,1585008000000,07334,7,LK Germersheim,DE-RP,2020-03-24,13,0,129075,279
2,0,1585094400000,07334,7,LK Germersheim,DE-RP,2020-03-25,15,0,129075,279
1,0,1585180800000,07334,7,LK Germersheim,DE-RP,2020-03-26,16,0,129075,279
1,0,1583971200000,07335,7,LK Kaiserslautern,DE-RP,2020-03-12,3,0,106057,166
1,0,1584057600000,07335,7,LK Kaiserslautern,DE-RP,2020-03-13,4,0,106057,166
1,0,1584230400000,07335,7,LK Kaiserslautern,DE-RP,2020-03-15,5,0,106057,166
1,0,1584316800000,07335,7,LK Kaiserslautern,DE-RP,2020-03-16,6,0,106057,166
1,0,1584489600000,07335,7,LK Kaiserslautern,DE-RP,2020-03-18,7,0,106057,166
1,0,1584662400000,07335,7,LK Kaiserslautern,DE-RP,2020-03-20,8,0,106057,166
1,0,1584748800000,07335,7,LK Kaiserslautern,DE-RP,2020-03-21,9,0,106057,166
1,0,1584835200000,07335,7,LK Kaiserslautern,DE-RP,2020-03-22,10,0,106057,166
1,0,1585008000000,07335,7,LK Kaiserslautern,DE-RP,2020-03-24,11,0,106057,166
1,0,1585094400000,07335,7,LK Kaiserslautern,DE-RP,2020-03-25,12,0,106057,166
3,0,1584057600000,07336,7,LK Kusel,DE-RP,2020-03-13,4,0,70526,123
1,0,1584230400000,07336,7,LK Kusel,DE-RP,2020-03-15,5,0,70526,123
1,0,1584403200000,07336,7,LK Kusel,DE-RP,2020-03-17,6,0,70526,123
1,0,1584489600000,07336,7,LK Kusel,DE-RP,2020-03-18,7,0,70526,123
1,0,1584662400000,07336,7,LK Kusel,DE-RP,2020-03-20,8,0,70526,123
2,0,1584748800000,07336,7,LK Kusel,DE-RP,2020-03-21,10,0,70526,123
2,0,1584835200000,07336,7,LK Kusel,DE-RP,2020-03-22,12,0,70526,123
1,0,1584921600000,07336,7,LK Kusel,DE-RP,2020-03-23,13,0,70526,123
2,0,1585008000000,07336,7,LK Kusel,DE-RP,2020-03-24,15,0,70526,123
1,0,1585094400000,07336,7,LK Kusel,DE-RP,2020-03-25,16,0,70526,123
1,0,1584144000000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-14,2,0,110356,172
1,0,1584316800000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-16,3,0,110356,172
1,0,1584403200000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-17,4,0,110356,172
1,0,1584489600000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-18,5,0,110356,172
1,0,1584576000000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-19,6,0,110356,172
2,0,1584662400000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-20,8,0,110356,172
1,0,1584748800000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-21,9,0,110356,172
1,0,1584921600000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-23,10,0,110356,172
1,0,1585008000000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-24,11,0,110356,172
3,0,1585094400000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-25,14,0,110356,172
2,0,1585180800000,07337,7,LK Südliche Weinstraße,DE-RP,2020-03-26,16,0,110356,172
1,0,1584316800000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-16,2,0,154201,506
1,0,1584403200000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-17,3,0,154201,506
2,0,1584489600000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-18,5,0,154201,506
1,0,1584576000000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-19,6,0,154201,506
1,0,1584662400000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-20,7,0,154201,506
2,0,1584921600000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-23,9,0,154201,506
1,0,1585008000000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-24,10,0,154201,506
2,0,1585094400000,07338,7,LK Rhein-Pfalz-Kreis,DE-RP,2020-03-25,12,0,154201,506
2,0,1583971200000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-12,3,0,210889,348
3,0,1584057600000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-13,6,0,210889,348
2,0,1584144000000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-14,8,0,210889,348
1,0,1584230400000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-15,9,0,210889,348
1,0,1584316800000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-16,10,0,210889,348
2,0,1584403200000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-17,12,0,210889,348
2,0,1584489600000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-18,14,0,210889,348
1,0,1584576000000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-19,15,0,210889,348
1,0,1584662400000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-20,16,0,210889,348
1,0,1584748800000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-21,17,0,210889,348
1,0,1584835200000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-22,18,0,210889,348
1,0,1584921600000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-23,19,0,210889,348
1,0,1585008000000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-24,20,0,210889,348
2,0,1585094400000,07339,7,LK Mainz-Bingen,DE-RP,2020-03-25,22,0,210889,348
1,0,1584403200000,07340,7,LK Südwestpfalz,DE-RP,2020-03-17,2,0,95113,100
1,0,1584662400000,07340,7,LK Südwestpfalz,DE-RP,2020-03-20,3,0,95113,100
1,0,1584748800000,07340,7,LK Südwestpfalz,DE-RP,2020-03-21,4,0,95113,100
1,0,1584835200000,07340,7,LK Südwestpfalz,DE-RP,2020-03-22,5,0,95113,100
1,0,1584921600000,07340,7,LK Südwestpfalz,DE-RP,2020-03-23,6,0,95113,100
1,0,1585008000000,07340,7,LK Südwestpfalz,DE-RP,2020-03-24,7,0,95113,100
1,0,1585094400000,07340,7,LK Südwestpfalz,DE-RP,2020-03-25,8,0,95113,100
1,0,1585180800000,07340,7,LK Südwestpfalz,DE-RP,2020-03-26,9,0,95113,100
1,0,1583884800000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-11,2,0,329708,803
1,0,1583971200000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-12,3,0,329708,803
1,0,1584057600000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-13,4,0,329708,803
1,0,1584144000000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-14,5,0,329708,803
1,0,1584230400000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-15,6,0,329708,803
1,0,1584316800000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-16,7,0,329708,803
1,0,1584403200000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-17,8,0,329708,803
4,0,1584489600000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-18,12,0,329708,803
1,0,1584576000000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-19,13,0,329708,803
5,0,1584662400000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-20,18,0,329708,803
2,0,1584748800000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-21,20,0,329708,803
1,0,1584835200000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-22,21,0,329708,803
1,0,1584921600000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-23,22,0,329708,803
2,0,1585008000000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-24,24,0,329708,803
2,0,1585094400000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-25,26,0,329708,803
3,0,1585180800000,10041,10,LK Stadtverband Saarbrücken,DE-SL,2020-03-26,29,0,329708,803
1,0,1583971200000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-12,2,0,103366,186
1,0,1584316800000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-16,3,0,103366,186
1,0,1584403200000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-17,4,0,103366,186
1,0,1584662400000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-20,5,0,103366,186
1,0,1584748800000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-21,6,0,103366,186
3,0,1584835200000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-22,9,0,103366,186
2,0,1584921600000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-23,11,0,103366,186
1,0,1585008000000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-24,12,0,103366,186
1,0,1585094400000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-25,13,0,103366,186
1,0,1585180800000,10042,10,LK Merzig-Wadern,DE-SL,2020-03-26,14,0,103366,186
1,0,1583798400000,10043,10,LK Neunkirchen,DE-SL,2020-03-10,2,0,132206,530
1,0,1583971200000,10043,10,LK Neunkirchen,DE-SL,2020-03-12,3,0,132206,530
1,0,1584057600000,10043,10,LK Neunkirchen,DE-SL,2020-03-13,4,0,132206,530
2,0,1584316800000,10043,10,LK Neunkirchen,DE-SL,2020-03-16,6,0,132206,530
1,0,1584403200000,10043,10,LK Neunkirchen,DE-SL,2020-03-17,7,0,132206,530
2,0,1584489600000,10043,10,LK Neunkirchen,DE-SL,2020-03-18,9,0,132206,530
1,0,1584576000000,10043,10,LK Neunkirchen,DE-SL,2020-03-19,10,0,132206,530
1,0,1584662400000,10043,10,LK Neunkirchen,DE-SL,2020-03-20,11,0,132206,530
1,0,1584748800000,10043,10,LK Neunkirchen,DE-SL,2020-03-21,12,0,132206,530
1,0,1584921600000,10043,10,LK Neunkirchen,DE-SL,2020-03-23,13,0,132206,530
2,0,1585094400000,10043,10,LK Neunkirchen,DE-SL,2020-03-25,15,0,132206,530
1,0,1585180800000,10043,10,LK Neunkirchen,DE-SL,2020-03-26,16,0,132206,530
1,0,1583798400000,10044,10,LK Saarlouis,DE-SL,2020-03-10,2,0,195201,425
1,0,1583884800000,10044,10,LK Saarlouis,DE-SL,2020-03-11,3,0,195201,425
1,0,1584057600000,10044,10,LK Saarlouis,DE-SL,2020-03-13,4,0,195201,425
1,0,1584144000000,10044,10,LK Saarlouis,DE-SL,2020-03-14,5,0,195201,425
1,0,1584230400000,10044,10,LK Saarlouis,DE-SL,2020-03-15,6,0,195201,425
2,0,1584316800000,10044,10,LK Saarlouis,DE-SL,2020-03-16,8,0,195201,425
1,0,1584403200000,10044,10,LK Saarlouis,DE-SL,2020-03-17,9,0,195201,425
1,0,1584489600000,10044,10,LK Saarlouis,DE-SL,2020-03-18,10,0,195201,425
1,0,1584662400000,10044,10,LK Saarlouis,DE-SL,2020-03-20,11,0,195201,425
1,0,1584748800000,10044,10,LK Saarlouis,DE-SL,2020-03-21,12,0,195201,425
1,0,1584835200000,10044,10,LK Saarlouis,DE-SL,2020-03-22,13,0,195201,425
3,0,1584921600000,10044,10,LK Saarlouis,DE-SL,2020-03-23,16,0,195201,425
1,0,1585008000000,10044,10,LK Saarlouis,DE-SL,2020-03-24,17,0,195201,425
2,0,1585094400000,10044,10,LK Saarlouis,DE-SL,2020-03-25,19,0,195201,425
1,0,1585180800000,10044,10,LK Saarlouis,DE-SL,2020-03-26,20,0,195201,425
1,0,1583884800000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-11,2,0,142631,341
1,0,1584057600000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-13,3,0,142631,341
1,0,1584230400000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-15,4,0,142631,341
1,0,1584316800000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-16,5,0,142631,341
4,0,1584576000000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-19,9,0,142631,341
2,0,1584662400000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-20,11,0,142631,341
1,0,1584748800000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-21,12,0,142631,341
2,0,1584835200000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-22,14,0,142631,341
1,0,1584921600000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-23,15,0,142631,341
1,0,1585008000000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-24,16,0,142631,341
1,0,1585094400000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-25,17,0,142631,341
1,0,1585180800000,10045,10,LK Saar-Pfalz-Kreis,DE-SL,2020-03-26,18,0,142631,341
1,0,1584057600000,10046,10,LK Sankt Wendel,DE-SL,2020-03-13,2,0,87397,184
1,0,1584144000000,10046,10,LK Sankt Wendel,DE-SL,2020-03-14,3,0,87397,184
1,0,1584316800000,10046,10,LK Sankt Wendel,DE-SL,2020-03-16,4,0,87397,184
1,0,1584403200000,10046,10,LK Sankt Wendel,DE-SL,2020-03-17,5,0,87397,184
1,0,1584489600000,10046,10,LK Sankt Wendel,DE-SL,2020-03-18,6,0,87397,184
1,0,1584576000000,10046,10,LK Sankt Wendel,DE-SL,2020-03-19,7,0,87397,184
1,0,1584662400000,10046,10,LK Sankt Wendel,DE-SL,2020-03-20,8,0,87397,184
1,0,1584748800000,10046,10,LK Sankt Wendel,DE-SL,2020-03-21,9,0,87397,184
1,0,1584835200000,10046,10,LK Sankt Wendel,DE-SL,2020-03-22,10,0,87397,184
1,0,1584921600000,10046,10,LK Sankt Wendel,DE-SL,2020-03-23,11,0,87397,184
1,0,1585008000000,10046,10,LK Sankt Wendel,DE-SL,2020-03-24,12,0,87397,184
4,0,1585094400000,10046,10,LK Sankt Wendel,DE-SL,2020-03-25,16,0,87397,184
1,0,1584057600000,14511,14,SK Chemnitz,DE-SN,2020-03-13,2,0,247237,1118
1,0,1584230400000,14511,14,SK Chemnitz,DE-SN,2020-03-15,3,0,247237,1118
1,0,1584316800000,14511,14,SK Chemnitz,DE-SN,2020-03-16,4,0,247237,1118
2,0,1584403200000,14511,14,SK Chemnitz,DE-SN,2020-03-17,6,0,247237,1118
1,0,1584489600000,14511,14,SK Chemnitz,DE-SN,2020-03-18,7,0,247237,1118
2,0,1584576000000,14511,14,SK Chemnitz,DE-SN,2020-03-19,9,0,247237,1118
1,0,1584662400000,14511,14,SK Chemnitz,DE-SN,2020-03-20,10,0,247237,1118
2,0,1584748800000,14511,14,SK Chemnitz,DE-SN,2020-03-21,12,0,247237,1118
1,0,1584835200000,14511,14,SK Chemnitz,DE-SN,2020-03-22,13,0,247237,1118
1,0,1584921600000,14511,14,SK Chemnitz,DE-SN,2020-03-23,14,0,247237,1118
2,0,1585008000000,14511,14,SK Chemnitz,DE-SN,2020-03-24,16,0,247237,1118
1,0,1585094400000,14511,14,SK Chemnitz,DE-SN,2020-03-25,17,0,247237,1118
2,0,1585180800000,14511,14,SK Chemnitz,DE-SN,2020-03-26,19,0,247237,1118
2,0,1584230400000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-15,3,0,337696,185
1,0,1584316800000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-16,4,0,337696,185
1,0,1584403200000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-17,5,0,337696,185
2,0,1584489600000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-18,7,0,337696,185
1,0,1584576000000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-19,8,0,337696,185
1,0,1584662400000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-20,9,0,337696,185
2,0,1584748800000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-21,11,0,337696,185
3,0,1584835200000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-22,14,0,337696,185
1,0,1584921600000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-23,15,0,337696,185
2,0,1585008000000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-24,17,0,337696,185
1,0,1585094400000,14521,14,LK Erzgebirgskreis,DE-SN,2020-03-25,18,0,337696,185
1,0,1584144000000,14522,14,LK Mittelsachsen,DE-SN,2020-03-14,2,0,306185,145
2,0,1584316800000,14522,14,LK Mittelsachsen,DE-SN,2020-03-16,4,0,306185,145
2,0,1584403200000,14522,14,LK Mittelsachsen,DE-SN,2020-03-17,6,0,306185,145
1,0,1584489600000,14522,14,LK Mittelsachsen,DE-SN,2020-03-18,7,0,306185,145
2,0,1584576000000,14522,14,LK Mittelsachsen,DE-SN,2020-03-19,9,0,306185,145
1,0,1584662400000,14522,14,LK Mittelsachsen,DE-SN,2020-03-20,10,0,306185,145
1,0,1584748800000,14522,14,LK Mittelsachsen,DE-SN,2020-03-21,11,0,306185,145
1,0,1584835200000,14522,14,LK Mittelsachsen,DE-SN,2020-03-22,12,0,306185,145
1,0,1584921600000,14522,14,LK Mittelsachsen,DE-SN,2020-03-23,13,0,306185,145
1,0,1585008000000,14522,14,LK Mittelsachsen,DE-SN,2020-03-24,14,0,306185,145
1,0,1585094400000,14522,14,LK Mittelsachsen,DE-SN,2020-03-25,15,0,306185,145
2,0,1585180800000,14522,14,LK Mittelsachsen,DE-SN,2020-03-26,17,0,306185,145
1,0,1584403200000,14523,14,LK Vogtlandkreis,DE-SN,2020-03-17,2,0,227796,161
1,0,1584489600000,14523,14,LK Vogtlandkreis,DE-SN,2020-03-18,3,0,227796,161
2,0,1584576000000,14523,14,LK Vogtlandkreis,DE-SN,2020-03-19,5,0,227796,161
1,0,1584662400000,14523,14,LK Vogtlandkreis,DE-SN,2020-03-20,6,0,227796,161
1,0,1584748800000,14523,14,LK Vogtlandkreis,DE-SN,2020-03-21,7,0,227796,161
1,0,1584921600000,14523,14,LK Vogtlandkreis,DE-SN,2020-03-23,8,0,227796,161
1,0,1585008000000,14523,14,LK Vogtlandkreis,DE-SN,2020-03-24,9,0,227796,161
1,0,1584057600000,14524,14,LK Zwickau,DE-SN,2020-03-13,2,0,317531,334
2,0,1584144000000,14524,14,LK Zwickau,DE-SN,2020-03-14,4,0,317531,334
1,0,1584230400000,14524,14,LK Zwickau,DE-SN,2020-03-15,5,0,317531,334
1,0,1584316800000,14524,14,LK Zwickau,DE-SN,2020-03-16,6,0,317531,334
2,0,1584403200000,14524,14,LK Zwickau,DE-SN,2020-03-17,8,0,317531,334
1,0,1584489600000,14524,14,LK Zwickau,DE-SN,2020-03-18,9,0,317531,334
8,0,1584576000000,14524,14,LK Zwickau,DE-SN,2020-03-19,17,0,317531,334
1,0,1584662400000,14524,14,LK Zwickau,DE-SN,2020-03-20,18,0,317531,334
1,0,1584748800000,14524,14,LK Zwickau,DE-SN,2020-03-21,19,0,317531,334
1,0,1584835200000,14524,14,LK Zwickau,DE-SN,2020-03-22,20,0,317531,334
2,0,1584921600000,14524,14,LK Zwickau,DE-SN,2020-03-23,22,0,317531,334
4,0,1585008000000,14524,14,LK Zwickau,DE-SN,2020-03-24,26,0,317531,334
1,0,1585094400000,14524,14,LK Zwickau,DE-SN,2020-03-25,27,0,317531,334
2,0,1585180800000,14524,14,LK Zwickau,DE-SN,2020-03-26,29,0,317531,334
1,0,1583539200000,14612,14,SK Dresden,DE-SN,2020-03-07,2,0,554649,1689
1,0,1583712000000,14612,14,SK Dresden,DE-SN,2020-03-09,3,0,554649,1689
1,0,1583798400000,14612,14,SK Dresden,DE-SN,2020-03-10,4,0,554649,1689
1,0,1583884800000,14612,14,SK Dresden,DE-SN,2020-03-11,5,0,554649,1689
1,0,1583971200000,14612,14,SK Dresden,DE-SN,2020-03-12,6,0,554649,1689
1,0,1584057600000,14612,14,SK Dresden,DE-SN,2020-03-13,7,0,554649,1689
1,0,1584144000000,14612,14,SK Dresden,DE-SN,2020-03-14,8,0,554649,1689
2,0,1584316800000,14612,14,SK Dresden,DE-SN,2020-03-16,10,0,554649,1689
1,0,1584403200000,14612,14,SK Dresden,DE-SN,2020-03-17,11,0,554649,1689
3,0,1584489600000,14612,14,SK Dresden,DE-SN,2020-03-18,14,0,554649,1689
2,0,1584576000000,14612,14,SK Dresden,DE-SN,2020-03-19,16,0,554649,1689
1,0,1584662400000,14612,14,SK Dresden,DE-SN,2020-03-20,17,0,554649,1689
3,0,1584748800000,14612,14,SK Dresden,DE-SN,2020-03-21,20,0,554649,1689
1,0,1584921600000,14612,14,SK Dresden,DE-SN,2020-03-23,21,0,554649,1689
1,0,1585008000000,14612,14,SK Dresden,DE-SN,2020-03-24,22,0,554649,1689
1,0,1585094400000,14612,14,SK Dresden,DE-SN,2020-03-25,23,0,554649,1689
4,0,1585180800000,14612,14,SK Dresden,DE-SN,2020-03-26,27,0,554649,1689
2,0,1583625600000,14625,14,LK Bautzen,DE-SN,2020-03-08,3,0,300880,126
3,0,1583798400000,14625,14,LK Bautzen,DE-SN,2020-03-10,6,0,300880,126
1,0,1583884800000,14625,14,LK Bautzen,DE-SN,2020-03-11,7,0,300880,126
2,0,1583971200000,14625,14,LK Bautzen,DE-SN,2020-03-12,9,0,300880,126
1,0,1584057600000,14625,14,LK Bautzen,DE-SN,2020-03-13,10,0,300880,126
1,0,1584144000000,14625,14,LK Bautzen,DE-SN,2020-03-14,11,0,300880,126
1,0,1584230400000,14625,14,LK Bautzen,DE-SN,2020-03-15,12,0,300880,126
1,0,1584316800000,14625,14,LK Bautzen,DE-SN,2020-03-16,13,0,300880,126
1,0,1584403200000,14625,14,LK Bautzen,DE-SN,2020-03-17,14,0,300880,126
2,0,1584489600000,14625,14,LK Bautzen,DE-SN,2020-03-18,16,0,300880,126
1,0,1584576000000,14625,14,LK Bautzen,DE-SN,2020-03-19,17,0,300880,126
1,0,1584662400000,14625,14,LK Bautzen,DE-SN,2020-03-20,18,0,300880,126
1,0,1584835200000,14625,14,LK Bautzen,DE-SN,2020-03-22,19,0,300880,126
1,0,1584921600000,14625,14,LK Bautzen,DE-SN,2020-03-23,20,0,300880,126
5,0,1585008000000,14625,14,LK Bautzen,DE-SN,2020-03-24,25,0,300880,126
2,0,1585094400000,14625,14,LK Bautzen,DE-SN,2020-03-25,27,0,300880,126
2,0,1585180800000,14625,14,LK Bautzen,DE-SN,2020-03-26,29,0,300880,126
1,0,1583798400000,14626,14,LK Görlitz,DE-SN,2020-03-10,2,0,254894,121
1,0,1583971200000,14626,14,LK Görlitz,DE-SN,2020-03-12,3,0,254894,121
1,0,1584316800000,14626,14,LK Görlitz,DE-SN,2020-03-16,4,0,254894,121
1,0,1584403200000,14626,14,LK Görlitz,DE-SN,2020-03-17,5,0,254894,121
2,0,1584489600000,14626,14,LK Görlitz,DE-SN,2020-03-18,7,0,254894,121
1,0,1584576000000,14626,14,LK Görlitz,DE-SN,2020-03-19,8,0,254894,121
1,0,1584662400000,14626,14,LK Görlitz,DE-SN,2020-03-20,9,0,254894,121
1,0,1584748800000,14626,14,LK Görlitz,DE-SN,2020-03-21,10,0,254894,121
1,0,1584921600000,14626,14,LK Görlitz,DE-SN,2020-03-23,11,0,254894,121
1,0,1585008000000,14626,14,LK Görlitz,DE-SN,2020-03-24,12,0,254894,121
1,0,1585094400000,14626,14,LK Görlitz,DE-SN,2020-03-25,13,0,254894,121
1,0,1583884800000,14627,14,LK Meißen,DE-SN,2020-03-11,2,0,242165,166
1,0,1583971200000,14627,14,LK Meißen,DE-SN,2020-03-12,3,0,242165,166
1,0,1584057600000,14627,14,LK Meißen,DE-SN,2020-03-13,4,0,242165,166
1,0,1584144000000,14627,14,LK Meißen,DE-SN,2020-03-14,5,0,242165,166
1,0,1584316800000,14627,14,LK Meißen,DE-SN,2020-03-16,6,0,242165,166
2,0,1584403200000,14627,14,LK Meißen,DE-SN,2020-03-17,8,0,242165,166
1,0,1584489600000,14627,14,LK Meißen,DE-SN,2020-03-18,9,0,242165,166
