reportDate,ags,community_name,population_number,population_density,stateCode,cases,deaths,recovered,cases_day,recovered_day,deaths_day
25-03-2020,5774,Paderborn,,,DE-NW,104,,,12,,
26-03-2020,5774,Paderborn,,,DE-NW,120,,,16,,
27-03-2020,5774,Paderborn,,,DE-NW,148,0,,28,,
28-03-2020,5774,Paderborn,,,DE-NW,172,1,,24,,1
29-03-2020,5774,Paderborn,,,DE-NW,191,,,19,,
30-03-2020,5774,Paderborn,,,DE-NW,191,1,20,0,,
31-03-2020,5774,Paderborn,,,DE-NW,218,1,20,27,0,0
01-04-2020,5774,Paderborn,,,DE-NW,252,3,40,34,20,2
02-04-2020,5774,Paderborn,,,DE-NW,291,5,49,39,9,2
03-04-2020,5774,Paderborn,,,DE-NW,334,5,51,43,2,0
04-04-2020,5774,Paderborn,,,DE-NW,351,5,58,17,7,0
05-04-2020,5774,Paderborn,,,DE-NW,368,6,58,17,0,1
06-04-2020,5774,Paderborn,,,DE-NW,386,8,58,18,0,2
07-04-2020,5774,Paderborn,,,DE-NW,397,8,59,11,1,0
08-04-2020,5774,Paderborn,,,DE-NW,421,10,59,24,0,2
09-04-2020,5774,Paderborn,,,DE-NW,439,10,72,18,13,0
10-04-2020,5774,Paderborn,,,DE-NW,470,11,73,31,1,1
11-04-2020,5774,Paderborn,,,DE-NW,476,13,128,6,55,2
12-04-2020,5774,Paderborn,,,DE-NW,476,13,128,0,0,0
13-04-2020,5774,Paderborn,,,DE-NW,476,14,128,0,0,1
14-04-2020,5774,Paderborn,,,DE-NW,490,19,128,14,0,5
15-04-2020,5774,Paderborn,,,DE-NW,505,21,131,15,3,2
16-04-2020,5774,Paderborn,,,DE-NW,509,21,131,4,0,0
17-04-2020,5774,Paderborn,,,DE-NW,512,22,131,3,0,1
18-04-2020,5774,Paderborn,,,DE-NW,523,23,179,11,48,1
19-04-2020,5774,Paderborn,,,DE-NW,534,23,182,11,3,0
20-04-2020,5774,Paderborn,,,DE-NW,534,23,182,0,0,0
21-04-2020,5774,Paderborn,,,DE-NW,534,23,185,0,3,0
22-04-2020,5774,Paderborn,,,DE-NW,542,24,217,8,32,1
23-04-2020,5774,Paderborn,,,DE-NW,548,25,269,6,52,1
24-04-2020,5774,Paderborn,,,DE-NW,554,25,302,6,33,0
25-04-2020,5774,Paderborn,,,DE-NW,564,26,330,10,28,1
26-04-2020,5774,Paderborn,,,DE-NW,565,26,330,1,0,0
27-04-2020,5774,Paderborn,,,DE-NW,571,26,356,6,26,0
28-04-2020,5774,Paderborn,,,DE-NW,572,26,360,1,4,0
29-04-2020,5774,Paderborn,,,DE-NW,574,26,372,2,12,0
30-04-2020,5774,Paderborn,,,DE-NW,578,26,380,4,8,0
01-05-2020,5774,Paderborn,,,DE-NW,578,26,421,0,41,0
02-05-2020,5774,Paderborn,,,DE-NW,582,26,421,4,0,0
03-05-2020,5774,Paderborn,,,DE-NW,585,26,421,3,0,0
04-05-2020,5774,Paderborn,,,DE-NW,585,26,421,0,0,0
05-05-2020,5774,Paderborn,,,DE-NW,585,27,424,0,3,1
06-05-2020,5774,Paderborn,,,DE-NW,588,29,463,3,39,2
07-05-2020,5774,Paderborn,,,DE-NW,590,29,475,2,12,0
08-05-2020,5774,Paderborn,,,DE-NW,594,30,484,4,9,1
09-05-2020,5774,Paderborn,,,DE-NW,595,30,484,1,0,0
10-05-2020,5774,Paderborn,,,DE-NW,596,30,484,1,0,0
11-05-2020,5774,Paderborn,,,DE-NW,597,30,484,1,0,0
12-05-2020,5774,Paderborn,,,DE-NW,597,30,496,0,12,0
13-05-2020,5774,Paderborn,,,DE-NW,600,30,496,3,0,0
14-05-2020,5774,Paderborn,,,DE-NW,605,30,508,5,12,0
15-05-2020,5774,Paderborn,,,DE-NW,610,31,519,5,11,1
16-05-2020,5774,Paderborn,,,DE-NW,613,31,524,3,5,0
17-05-2020,5774,Paderborn,,,DE-NW,613,31,529,0,5,0
18-05-2020,5774,Paderborn,,,DE-NW,614,31,529,1,0,0
19-05-2020,5774,Paderborn,,,DE-NW,614,32,537,0,8,1
20-05-2020,5774,Paderborn,,,DE-NW,615,32,537,1,0,0
21-05-2020,5774,Paderborn,,,DE-NW,620,33,543,5,6,1
22-05-2020,5774,Paderborn,,,DE-NW,623,33,543,3,0,0
23-05-2020,5774,Paderborn,,,DE-NW,631,33,543,8,0,0
24-05-2020,5774,Paderborn,,,DE-NW,633,33,543,2,0,0
25-05-2020,5774,Paderborn,,,DE-NW,635,33,543,2,0,0
26-05-2020,5774,Paderborn,,,DE-NW,635,33,547,0,4,0
27-05-2020,5774,Paderborn,,,DE-NW,638,33,547,3,0,0
28-05-2020,5774,Paderborn,,,DE-NW,643,33,549,5,2,0
29-05-2020,5774,Paderborn,,,DE-NW,643,33,553,0,4,0
30-05-2020,5774,Paderborn,,,DE-NW,648,33,553,5,0,0
31-05-2020,5774,Paderborn,,,DE-NW,648,33,553,0,0,0
01-06-2020,5774,Paderborn,,,DE-NW,651,33,553,3,0,0
02-06-2020,5774,Paderborn,,,DE-NW,651,33,555,0,2,0
04-03-2020,5911,Bochum,364628,2503,DE-NW,1,,,,,
05-03-2020,5911,Bochum,364628,2503,DE-NW,1,,,0,,
06-03-2020,5911,Bochum,364628,2503,DE-NW,1,,,0,,
07-03-2020,5911,Bochum,364628,2503,DE-NW,2,,,1,,
08-03-2020,5911,Bochum,364628,2503,DE-NW,3,,,1,,
09-03-2020,5911,Bochum,364628,2503,DE-NW,3,,,0,,
10-03-2020,5911,Bochum,364628,2503,DE-NW,4,,,1,,
11-03-2020,5911,Bochum,364628,2503,DE-NW,5,,,1,,
12-03-2020,5911,Bochum,364628,2503,DE-NW,5,,,0,,
13-03-2020,5911,Bochum,364628,2503,DE-NW,8,,,3,,
14-03-2020,5911,Bochum,364628,2503,DE-NW,20,,,12,,
15-03-2020,5911,Bochum,364628,2503,DE-NW,24,,,4,,
16-03-2020,5911,Bochum,364628,2503,DE-NW,24,,,0,,
17-03-2020,5911,Bochum,364628,2503,DE-NW,26,,,2,,
18-03-2020,5911,Bochum,364628,2503,DE-NW,26,,,0,,
19-03-2020,5911,Bochum,364628,2503,DE-NW,39,,,13,,
20-03-2020,5911,Bochum,364628,2503,DE-NW,61,,,22,,
21-03-2020,5911,Bochum,364628,2503,DE-NW,81,,,20,,
22-03-2020,5911,Bochum,364628,2503,DE-NW,120,,,39,,
23-03-2020,5911,Bochum,364628,2503,DE-NW,141,,,21,,
24-03-2020,5911,Bochum,364628,2503,DE-NW,143,,,2,,
25-03-2020,5911,Bochum,364628,2503,DE-NW,158,,,15,,
26-03-2020,5911,Bochum,364628,2503,DE-NW,167,,,9,,
27-03-2020,5911,Bochum,364628,2503,DE-NW,180,3,,13,,
28-03-2020,5911,Bochum,364628,2503,DE-NW,194,5,,14,,2
29-03-2020,5911,Bochum,364628,2503,DE-NW,219,,,25,,
30-03-2020,5911,Bochum,364628,2503,DE-NW,245,7,42,26,,
31-03-2020,5911,Bochum,364628,2503,DE-NW,262,7,42,17,0,0
01-04-2020,5911,Bochum,364628,2503,DE-NW,279,7,45,17,3,0
02-04-2020,5911,Bochum,364628,2503,DE-NW,285,10,50,6,5,3
03-04-2020,5911,Bochum,364628,2503,DE-NW,301,10,80,16,30,0
04-04-2020,5911,Bochum,364628,2503,DE-NW,315,10,80,14,0,0
05-04-2020,5911,Bochum,364628,2503,DE-NW,315,11,140,0,60,1
06-04-2020,5911,Bochum,364628,2503,DE-NW,319,12,169,4,29,1
07-04-2020,5911,Bochum,364628,2503,DE-NW,335,12,195,16,26,0
08-04-2020,5911,Bochum,364628,2503,DE-NW,342,12,203,7,8,0
09-04-2020,5911,Bochum,364628,2503,DE-NW,348,12,219,6,16,0
10-04-2020,5911,Bochum,364628,2503,DE-NW,365,12,233,17,14,0
11-04-2020,5911,Bochum,364628,2503,DE-NW,373,12,233,8,0,0
12-04-2020,5911,Bochum,364628,2503,DE-NW,373,12,242,0,9,0
13-04-2020,5911,Bochum,364628,2503,DE-NW,381,12,248,8,6,0
14-04-2020,5911,Bochum,364628,2503,DE-NW,383,13,256,2,8,1
15-04-2020,5911,Bochum,364628,2503,DE-NW,385,15,267,2,11,2
16-04-2020,5911,Bochum,364628,2503,DE-NW,394,15,270,9,3,0
17-04-2020,5911,Bochum,364628,2503,DE-NW,397,15,279,3,9,0
18-04-2020,5911,Bochum,364628,2503,DE-NW,400,15,281,3,2,0
19-04-2020,5911,Bochum,364628,2503,DE-NW,402,15,281,2,0,0
20-04-2020,5911,Bochum,364628,2503,DE-NW,402,15,299,0,18,0
21-04-2020,5911,Bochum,364628,2503,DE-NW,408,15,301,6,2,0
22-04-2020,5911,Bochum,364628,2503,DE-NW,412,15,309,4,8,0
23-04-2020,5911,Bochum,364628,2503,DE-NW,420,15,319,8,10,0
24-04-2020,5911,Bochum,364628,2503,DE-NW,423,15,334,3,15,0
25-04-2020,5911,Bochum,364628,2503,DE-NW,425,15,334,2,0,0
26-04-2020,5911,Bochum,364628,2503,DE-NW,425,15,339,0,5,0
27-04-2020,5911,Bochum,364628,2503,DE-NW,429,16,352,4,13,1
28-04-2020,5911,Bochum,364628,2503,DE-NW,430,16,355,1,3,0
29-04-2020,5911,Bochum,364628,2503,DE-NW,433,16,360,3,5,0
30-04-2020,5911,Bochum,364628,2503,DE-NW,435,16,360,2,0,0
01-05-2020,5911,Bochum,364628,2503,DE-NW,436,17,371,1,11,1
02-05-2020,5911,Bochum,364628,2503,DE-NW,436,17,371,0,0,0
03-05-2020,5911,Bochum,364628,2503,DE-NW,436,17,382,0,11,0
04-05-2020,5911,Bochum,364628,2503,DE-NW,440,17,382,4,0,0
05-05-2020,5911,Bochum,364628,2503,DE-NW,441,17,382,1,0,0
06-05-2020,5911,Bochum,364628,2503,DE-NW,441,17,385,0,3,0
07-05-2020,5911,Bochum,364628,2503,DE-NW,448,17,394,7,9,0
08-05-2020,5911,Bochum,364628,2503,DE-NW,451,17,397,3,3,0
09-05-2020,5911,Bochum,364628,2503,DE-NW,453,17,397,2,0,0
10-05-2020,5911,Bochum,364628,2503,DE-NW,453,17,399,0,2,0
11-05-2020,5911,Bochum,364628,2503,DE-NW,459,17,399,6,0,0
12-05-2020,5911,Bochum,364628,2503,DE-NW,471,17,404,12,5,0
13-05-2020,5911,Bochum,364628,2503,DE-NW,476,17,404,5,0,0
14-05-2020,5911,Bochum,364628,2503,DE-NW,481,17,405,5,1,0
15-05-2020,5911,Bochum,364628,2503,DE-NW,489,18,408,8,3,1
16-05-2020,5911,Bochum,364628,2503,DE-NW,489,19,408,0,0,1
17-05-2020,5911,Bochum,364628,2503,DE-NW,489,19,408,0,0,0
18-05-2020,5911,Bochum,364628,2503,DE-NW,489,19,414,0,6,0
19-05-2020,5911,Bochum,364628,2503,DE-NW,496,19,420,7,6,0
20-05-2020,5911,Bochum,364628,2503,DE-NW,498,19,420,2,0,0
21-05-2020,5911,Bochum,364628,2503,DE-NW,499,19,427,1,7,0
22-05-2020,5911,Bochum,364628,2503,DE-NW,499,19,428,0,1,0
23-05-2020,5911,Bochum,364628,2503,DE-NW,504,19,428,5,0,0
24-05-2020,5911,Bochum,364628,2503,DE-NW,504,19,428,0,0,0
25-05-2020,5911,Bochum,364628,2503,DE-NW,504,19,428,0,0,0
26-05-2020,5911,Bochum,364628,2503,DE-NW,512,19,453,8,25,0
27-05-2020,5911,Bochum,364628,2503,DE-NW,517,19,456,5,3,0
28-05-2020,5911,Bochum,364628,2503,DE-NW,520,19,456,3,0,0
29-05-2020,5911,Bochum,364628,2503,DE-NW,527,19,460,7,4,0
30-05-2020,5911,Bochum,364628,2503,DE-NW,531,19,460,4,0,0
31-05-2020,5911,Bochum,364628,2503,DE-NW,531,19,460,0,0,0
01-06-2020,5911,Bochum,364628,2503,DE-NW,531,19,467,0,7,0
02-06-2020,5911,Bochum,364628,2503,DE-NW,536,19,468,5,1,0
04-03-2020,5913,Dortmund,587010,2091,DE-NW,0,,,,,
05-03-2020,5913,Dortmund,587010,2091,DE-NW,0,,,0,,
06-03-2020,5913,Dortmund,587010,2091,DE-NW,2,,,2,,
07-03-2020,5913,Dortmund,587010,2091,DE-NW,2,,,0,,
08-03-2020,5913,Dortmund,587010,2091,DE-NW,2,,,0,,
09-03-2020,5913,Dortmund,587010,2091,DE-NW,2,,,0,,
10-03-2020,5913,Dortmund,587010,2091,DE-NW,2,,,0,,
11-03-2020,5913,Dortmund,587010,2091,DE-NW,5,,,3,,
12-03-2020,5913,Dortmund,587010,2091,DE-NW,12,,,7,,
13-03-2020,5913,Dortmund,587010,2091,DE-NW,14,,,2,,
14-03-2020,5913,Dortmund,587010,2091,DE-NW,19,,,5,,
15-03-2020,5913,Dortmund,587010,2091,DE-NW,24,,,5,,
16-03-2020,5913,Dortmund,587010,2091,DE-NW,33,,,9,,
17-03-2020,5913,Dortmund,587010,2091,DE-NW,37,,,4,,
18-03-2020,5913,Dortmund,587010,2091,DE-NW,62,,,25,,
19-03-2020,5913,Dortmund,587010,2091,DE-NW,76,,,14,,
20-03-2020,5913,Dortmund,587010,2091,DE-NW,95,,,19,,
21-03-2020,5913,Dortmund,587010,2091,DE-NW,140,,,45,,
22-03-2020,5913,Dortmund,587010,2091,DE-NW,153,,,13,,
23-03-2020,5913,Dortmund,587010,2091,DE-NW,161,,,8,,
24-03-2020,5913,Dortmund,587010,2091,DE-NW,170,,,9,,
25-03-2020,5913,Dortmund,587010,2091,DE-NW,183,,,13,,
26-03-2020,5913,Dortmund,587010,2091,DE-NW,205,,,22,,
27-03-2020,5913,Dortmund,587010,2091,DE-NW,223,0,,18,,
28-03-2020,5913,Dortmund,587010,2091,DE-NW,238,0,,15,,0
29-03-2020,5913,Dortmund,587010,2091,DE-NW,256,,,18,,
30-03-2020,5913,Dortmund,587010,2091,DE-NW,259,0,118,3,,
31-03-2020,5913,Dortmund,587010,2091,DE-NW,285,0,129,26,11,0
01-04-2020,5913,Dortmund,587010,2091,DE-NW,304,0,137,19,8,0
02-04-2020,5913,Dortmund,587010,2091,DE-NW,333,1,146,29,9,1
03-04-2020,5913,Dortmund,587010,2091,DE-NW,360,1,155,27,9,0
04-04-2020,5913,Dortmund,587010,2091,DE-NW,380,1,160,20,5,0
05-04-2020,5913,Dortmund,587010,2091,DE-NW,393,2,168,13,8,1
06-04-2020,5913,Dortmund,587010,2091,DE-NW,414,3,185,21,17,1
07-04-2020,5913,Dortmund,587010,2091,DE-NW,425,3,212,11,27,0
08-04-2020,5913,Dortmund,587010,2091,DE-NW,483,3,220,58,8,0
09-04-2020,5913,Dortmund,587010,2091,DE-NW,497,3,231,14,11,0
10-04-2020,5913,Dortmund,587010,2091,DE-NW,507,3,238,10,7,0
11-04-2020,5913,Dortmund,587010,2091,DE-NW,527,3,256,20,18,0
12-04-2020,5913,Dortmund,587010,2091,DE-NW,538,3,259,11,3,0
13-04-2020,5913,Dortmund,587010,2091,DE-NW,547,3,285,9,26,0
14-04-2020,5913,Dortmund,587010,2091,DE-NW,560,3,304,13,19,0
15-04-2020,5913,Dortmund,587010,2091,DE-NW,572,3,333,12,29,0
16-04-2020,5913,Dortmund,587010,2091,DE-NW,578,3,360,6,27,0
17-04-2020,5913,Dortmund,587010,2091,DE-NW,583,3,380,5,20,0
18-04-2020,5913,Dortmund,587010,2091,DE-NW,591,3,393,8,13,0
19-04-2020,5913,Dortmund,587010,2091,DE-NW,596,3,414,5,21,0
20-04-2020,5913,Dortmund,587010,2091,DE-NW,601,3,425,5,11,0
21-04-2020,5913,Dortmund,587010,2091,DE-NW,611,3,483,10,58,0
22-04-2020,5913,Dortmund,587010,2091,DE-NW,619,3,497,8,14,0
23-04-2020,5913,Dortmund,587010,2091,DE-NW,632,4,507,13,10,1
24-04-2020,5913,Dortmund,587010,2091,DE-NW,633,4,527,1,20,0
25-04-2020,5913,Dortmund,587010,2091,DE-NW,636,4,538,3,11,0
26-04-2020,5913,Dortmund,587010,2091,DE-NW,645,4,547,9,9,0
27-04-2020,5913,Dortmund,587010,2091,DE-NW,665,4,557,20,10,0
28-04-2020,5913,Dortmund,587010,2091,DE-NW,674,4,569,9,12,0
29-04-2020,5913,Dortmund,587010,2091,DE-NW,679,4,575,5,6,0
30-04-2020,5913,Dortmund,587010,2091,DE-NW,687,4,580,8,5,0
01-05-2020,5913,Dortmund,587010,2091,DE-NW,688,4,588,1,8,0
02-05-2020,5913,Dortmund,587010,2091,DE-NW,691,4,593,3,5,0
03-05-2020,5913,Dortmund,587010,2091,DE-NW,692,4,598,1,5,0
04-05-2020,5913,Dortmund,587010,2091,DE-NW,693,4,608,1,10,0
05-05-2020,5913,Dortmund,587010,2091,DE-NW,694,4,608,1,0,0
06-05-2020,5913,Dortmund,587010,2091,DE-NW,700,4,629,6,21,0
07-05-2020,5913,Dortmund,587010,2091,DE-NW,704,4,629,4,0,0
08-05-2020,5913,Dortmund,587010,2091,DE-NW,707,4,632,3,3,0
09-05-2020,5913,Dortmund,587010,2091,DE-NW,707,4,641,0,9,0
10-05-2020,5913,Dortmund,587010,2091,DE-NW,709,4,661,2,20,0
11-05-2020,5913,Dortmund,587010,2091,DE-NW,710,4,661,1,0,0
12-05-2020,5913,Dortmund,587010,2091,DE-NW,710,4,675,0,14,0
13-05-2020,5913,Dortmund,587010,2091,DE-NW,715,4,675,5,0,0
14-05-2020,5913,Dortmund,587010,2091,DE-NW,719,4,683,4,8,0
15-05-2020,5913,Dortmund,587010,2091,DE-NW,720,4,684,1,1,0
16-05-2020,5913,Dortmund,587010,2091,DE-NW,721,4,688,1,4,0
17-05-2020,5913,Dortmund,587010,2091,DE-NW,723,4,688,2,0,0
18-05-2020,5913,Dortmund,587010,2091,DE-NW,723,4,690,0,2,0
19-05-2020,5913,Dortmund,587010,2091,DE-NW,723,4,696,0,6,0
20-05-2020,5913,Dortmund,587010,2091,DE-NW,724,4,696,1,0,0
21-05-2020,5913,Dortmund,587010,2091,DE-NW,727,4,703,3,7,0
22-05-2020,5913,Dortmund,587010,2091,DE-NW,727,4,703,0,0,0
23-05-2020,5913,Dortmund,587010,2091,DE-NW,728,4,703,1,0,0
24-05-2020,5913,Dortmund,587010,2091,DE-NW,728,4,706,0,3,0
25-05-2020,5913,Dortmund,587010,2091,DE-NW,728,4,706,0,0,0
26-05-2020,5913,Dortmund,587010,2091,DE-NW,729,4,711,1,5,0
27-05-2020,5913,Dortmund,587010,2091,DE-NW,729,4,715,0,4,0
28-05-2020,5913,Dortmund,587010,2091,DE-NW,731,4,716,2,1,0
29-05-2020,5913,Dortmund,587010,2091,DE-NW,731,4,717,0,1,0
30-05-2020,5913,Dortmund,587010,2091,DE-NW,731,4,719,0,2,0
31-05-2020,5913,Dortmund,587010,2091,DE-NW,732,4,719,1,0,0
01-06-2020,5913,Dortmund,587010,2091,DE-NW,733,4,719,1,0,0
02-06-2020,5913,Dortmund,587010,2091,DE-NW,737,4,720,4,1,0
04-03-2020,5914,Hagen,188814,1176,DE-NW,0,,,,,
05-03-2020,5914,Hagen,188814,1176,DE-NW,0,,,0,,
06-03-2020,5914,Hagen,188814,1176,DE-NW,0,,,0,,
07-03-2020,5914,Hagen,188814,1176,DE-NW,0,,,0,,
08-03-2020,5914,Hagen,188814,1176,DE-NW,0,,,0,,
09-03-2020,5914,Hagen,188814,1176,DE-NW,0,,,0,,
10-03-2020,5914,Hagen,188814,1176,DE-NW,1,,,1,,
11-03-2020,5914,Hagen,188814,1176,DE-NW,3,,,2,,
12-03-2020,5914,Hagen,188814,1176,DE-NW,3,,,0,,
13-03-2020,5914,Hagen,188814,1176,DE-NW,3,,,0,,
14-03-2020,5914,Hagen,188814,1176,DE-NW,3,,,0,,
15-03-2020,5914,Hagen,188814,1176,DE-NW,3,,,0,,
16-03-2020,5914,Hagen,188814,1176,DE-NW,6,,,3,,
17-03-2020,5914,Hagen,188814,1176,DE-NW,6,,,0,,
18-03-2020,5914,Hagen,188814,1176,DE-NW,8,,,2,,
19-03-2020,5914,Hagen,188814,1176,DE-NW,21,,,13,,
20-03-2020,5914,Hagen,188814,1176,DE-NW,28,,,7,,
21-03-2020,5914,Hagen,188814,1176,DE-NW,28,,,0,,
22-03-2020,5914,Hagen,188814,1176,DE-NW,31,,,3,,
23-03-2020,5914,Hagen,188814,1176,DE-NW,42,,,11,,
24-03-2020,5914,Hagen,188814,1176,DE-NW,43,,,1,,
25-03-2020,5914,Hagen,188814,1176,DE-NW,49,,,6,,
26-03-2020,5914,Hagen,188814,1176,DE-NW,52,,,3,,
27-03-2020,5914,Hagen,188814,1176,DE-NW,56,2,,4,,
28-03-2020,5914,Hagen,188814,1176,DE-NW,56,2,,0,,0
29-03-2020,5914,Hagen,188814,1176,DE-NW,62,,,6,,
30-03-2020,5914,Hagen,188814,1176,DE-NW,62,2,26,0,,
31-03-2020,5914,Hagen,188814,1176,DE-NW,81,2,28,19,2,0
01-04-2020,5914,Hagen,188814,1176,DE-NW,80,2,34,-1,6,0
02-04-2020,5914,Hagen,188814,1176,DE-NW,82,2,41,2,7,0
03-04-2020,5914,Hagen,188814,1176,DE-NW,92,2,45,10,4,0
04-04-2020,5914,Hagen,188814,1176,DE-NW,96,2,52,4,7,0
05-04-2020,5914,Hagen,188814,1176,DE-NW,101,2,56,5,4,0
06-04-2020,5914,Hagen,188814,1176,DE-NW,114,2,66,13,10,0
07-04-2020,5914,Hagen,188814,1176,DE-NW,119,2,66,5,0,0
08-04-2020,5914,Hagen,188814,1176,DE-NW,122,2,68,3,2,0
09-04-2020,5914,Hagen,188814,1176,DE-NW,125,2,70,3,2,0
10-04-2020,5914,Hagen,188814,1176,DE-NW,135,2,73,10,3,0
11-04-2020,5914,Hagen,188814,1176,DE-NW,141,2,79,6,6,0
12-04-2020,5914,Hagen,188814,1176,DE-NW,149,2,83,8,4,0
13-04-2020,5914,Hagen,188814,1176,DE-NW,162,2,84,13,1,0
14-04-2020,5914,Hagen,188814,1176,DE-NW,169,2,88,7,4,0
15-04-2020,5914,Hagen,188814,1176,DE-NW,172,2,93,3,5,0
16-04-2020,5914,Hagen,188814,1176,DE-NW,173,2,96,1,3,0
17-04-2020,5914,Hagen,188814,1176,DE-NW,183,2,103,10,7,0
18-04-2020,5914,Hagen,188814,1176,DE-NW,189,3,109,6,6,1
19-04-2020,5914,Hagen,188814,1176,DE-NW,193,3,114,4,5,0
20-04-2020,5914,Hagen,188814,1176,DE-NW,199,4,119,6,5,1
21-04-2020,5914,Hagen,188814,1176,DE-NW,201,5,121,2,2,1
22-04-2020,5914,Hagen,188814,1176,DE-NW,204,5,132,3,11,0
23-04-2020,5914,Hagen,188814,1176,DE-NW,207,6,137,3,5,1
24-04-2020,5914,Hagen,188814,1176,DE-NW,227,6,141,20,4,0
25-04-2020,5914,Hagen,188814,1176,DE-NW,230,6,145,3,4,0
26-04-2020,5914,Hagen,188814,1176,DE-NW,238,6,148,8,3,0
27-04-2020,5914,Hagen,188814,1176,DE-NW,245,6,160,7,12,0
28-04-2020,5914,Hagen,188814,1176,DE-NW,249,6,161,4,1,0
29-04-2020,5914,Hagen,188814,1176,DE-NW,251,6,168,2,7,0
30-04-2020,5914,Hagen,188814,1176,DE-NW,251,7,170,0,2,1
01-05-2020,5914,Hagen,188814,1176,DE-NW,253,7,173,2,3,0
02-05-2020,5914,Hagen,188814,1176,DE-NW,255,7,176,2,3,0
03-05-2020,5914,Hagen,188814,1176,DE-NW,261,8,179,6,3,1
04-05-2020,5914,Hagen,188814,1176,DE-NW,261,9,181,0,2,1
05-05-2020,5914,Hagen,188814,1176,DE-NW,267,9,181,6,0,0
06-05-2020,5914,Hagen,188814,1176,DE-NW,269,9,182,2,1,0
07-05-2020,5914,Hagen,188814,1176,DE-NW,272,9,188,3,6,0
08-05-2020,5914,Hagen,188814,1176,DE-NW,280,9,192,8,4,0
09-05-2020,5914,Hagen,188814,1176,DE-NW,292,9,199,12,7,0
10-05-2020,5914,Hagen,188814,1176,DE-NW,296,9,218,4,19,0
11-05-2020,5914,Hagen,188814,1176,DE-NW,300,9,219,4,1,0
12-05-2020,5914,Hagen,188814,1176,DE-NW,305,10,223,5,4,1
13-05-2020,5914,Hagen,188814,1176,DE-NW,306,10,223,1,0,0
14-05-2020,5914,Hagen,188814,1176,DE-NW,307,10,229,1,6,0
15-05-2020,5914,Hagen,188814,1176,DE-NW,307,10,244,0,15,0
16-05-2020,5914,Hagen,188814,1176,DE-NW,315,10,244,8,0,0
17-05-2020,5914,Hagen,188814,1176,DE-NW,315,11,247,0,3,1
18-05-2020,5914,Hagen,188814,1176,DE-NW,317,11,261,2,14,0
19-05-2020,5914,Hagen,188814,1176,DE-NW,317,11,263,0,2,0
20-05-2020,5914,Hagen,188814,1176,DE-NW,321,11,267,4,4,0
21-05-2020,5914,Hagen,188814,1176,DE-NW,325,12,274,4,7,1
22-05-2020,5914,Hagen,188814,1176,DE-NW,325,12,274,0,0,0
23-05-2020,5914,Hagen,188814,1176,DE-NW,325,12,284,0,10,0
24-05-2020,5914,Hagen,188814,1176,DE-NW,326,12,295,1,11,0
25-05-2020,5914,Hagen,188814,1176,DE-NW,327,12,295,1,0,0
26-05-2020,5914,Hagen,188814,1176,DE-NW,327,13,297,0,2,1
27-05-2020,5914,Hagen,188814,1176,DE-NW,327,13,301,0,4,0
28-05-2020,5914,Hagen,188814,1176,DE-NW,327,13,302,0,1,0
29-05-2020,5914,Hagen,188814,1176,DE-NW,327,13,304,0,2,0
30-05-2020,5914,Hagen,188814,1176,DE-NW,327,13,306,0,2,0
31-05-2020,5914,Hagen,188814,1176,DE-NW,327,13,306,0,0,0
01-06-2020,5914,Hagen,188814,1176,DE-NW,327,13,309,0,3,0
02-06-2020,5914,Hagen,188814,1176,DE-NW,329,13,309,2,0,0
04-03-2020,5915,Hamm,179111,791,DE-NW,0,,,,,
05-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
06-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
07-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
08-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
09-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
10-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
11-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
12-03-2020,5915,Hamm,179111,791,DE-NW,0,,,0,,
13-03-2020,5915,Hamm,179111,791,DE-NW,2,,,2,,
14-03-2020,5915,Hamm,179111,791,DE-NW,2,,,0,,
15-03-2020,5915,Hamm,179111,791,DE-NW,7,,,5,,
16-03-2020,5915,Hamm,179111,791,DE-NW,8,,,1,,
17-03-2020,5915,Hamm,179111,791,DE-NW,8,,,0,,
18-03-2020,5915,Hamm,179111,791,DE-NW,19,,,11,,
19-03-2020,5915,Hamm,179111,791,DE-NW,27,,,8,,
20-03-2020,5915,Hamm,179111,791,DE-NW,52,,,25,,
21-03-2020,5915,Hamm,179111,791,DE-NW,60,,,8,,
22-03-2020,5915,Hamm,179111,791,DE-NW,74,,,14,,
23-03-2020,5915,Hamm,179111,791,DE-NW,85,,,11,,
24-03-2020,5915,Hamm,179111,791,DE-NW,90,,,5,,
25-03-2020,5915,Hamm,179111,791,DE-NW,93,,,3,,
26-03-2020,5915,Hamm,179111,791,DE-NW,109,,,16,,
27-03-2020,5915,Hamm,179111,791,DE-NW,114,1,,5,,
28-03-2020,5915,Hamm,179111,791,DE-NW,117,1,,3,,0
29-03-2020,5915,Hamm,179111,791,DE-NW,142,,,25,,
30-03-2020,5915,Hamm,179111,791,DE-NW,146,2,37,4,,
31-03-2020,5915,Hamm,179111,791,DE-NW,157,2,43,11,6,0
01-04-2020,5915,Hamm,179111,791,DE-NW,170,3,54,13,11,1
