stateCode,reportDate,source,cases,deaths,population_number,population_density
DE-BB,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1697,39,2485000,84
DE-HB,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),424,11,671000,1599
DE-HH,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3370,29,1787000,2366
DE-HE,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5182,103,6176000,293
DE-MV,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),558,11,1612000,69
DE-NI,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7050,152,7927000,167
DE-NW,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),23174,422,17866000,524
DE-RP,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4387,53,4053000,204
DE-SL,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1700,28,996000,388
DE-SN,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3245,56,4085000,221
DE-ST,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1037,16,2245000,110
DE-SH,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1823,25,2859000,181
DE-TH,2020-04-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1276,20,2171000,134
DE-BW,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),23969,612,10880000,304
DE-BY,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),30904,735,12844000,182
DE-BE,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4357,42,3520000,3948
DE-BB,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1864,52,2485000,84
DE-HB,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),453,13,671000,1599
DE-HH,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3518,44,1787000,2366
DE-HE,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5541,120,6176000,293
DE-MV,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),586,11,1612000,69
DE-NI,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7543,178,7927000,167
DE-NW,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),24898,523,17866000,524
DE-RP,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4641,62,4053000,204
DE-SL,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1903,38,996000,388
DE-SN,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3528,67,4085000,221
DE-ST,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1139,18,2245000,110
DE-SH,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1972,41,2859000,181
DE-TH,2020-04-10,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1399,23,2171000,134
DE-BW,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),26446,746,10880000,304
DE-BY,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),34231,904,12844000,182
DE-BE,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4667,56,3520000,3948
DE-BB,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2097,61,2485000,84
DE-HB,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),491,19,671000,1599
DE-HH,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3887,56,1787000,2366
DE-HE,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6191,165,6176000,293
DE-MV,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),618,12,1612000,69
DE-NI,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8338,242,7927000,167
DE-NW,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),27114,672,17866000,524
DE-RP,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5054,75,4053000,204
DE-SL,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2145,57,996000,388
DE-SN,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3931,76,4085000,221
DE-ST,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1224,25,2245000,110
DE-SH,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2213,51,2859000,181
DE-TH,2020-04-14,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1515,29,2171000,134
DE-BW,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),27080,816,10880000,304
DE-BY,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35174,1048,12844000,182
DE-BE,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4736,74,3520000,3948
DE-BB,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2170,72,2485000,84
DE-HB,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),499,20,671000,1599
DE-HH,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3925,61,1787000,2366
DE-HE,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6346,188,6176000,293
DE-MV,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),625,14,1612000,69
DE-NI,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8558,265,7927000,167
DE-NW,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),27554,705,17866000,524
DE-RP,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5191,87,4053000,204
DE-SL,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2191,64,996000,388
DE-SN,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4030,89,4085000,221
DE-ST,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1258,26,2245000,110
DE-SH,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2278,55,2859000,181
DE-TH,2020-04-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1588,38,2171000,134
DE-BW,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),27721,911,10880000,304
DE-BY,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36390,1147,12844000,182
DE-BE,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4971,84,3520000,3948
DE-BB,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2255,76,2485000,84
DE-HB,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),555,22,671000,1599
DE-HH,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4064,80,1787000,2366
DE-HE,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6682,203,6176000,293
DE-MV,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),643,13,1612000,69
DE-NI,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8937,289,7927000,167
DE-NW,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),28550,773,17866000,524
DE-RP,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5369,92,4053000,204
DE-SL,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2275,77,996000,388
DE-SN,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4127,96,4085000,221
DE-ST,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1291,28,2245000,110
DE-SH,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2330,62,2859000,181
DE-TH,2020-04-17,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1620,47,2171000,134
DE-BW,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),28828,996,10880000,304
DE-BY,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),37946,1301,12844000,182
DE-BE,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5091,92,3520000,3948
DE-BB,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2340,85,2485000,84
DE-HB,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),584,25,671000,1599
DE-HH,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4297,90,1787000,2366
DE-HE,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7015,224,6176000,293
DE-MV,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),649,15,1612000,69
DE-NI,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9289,322,7927000,167
DE-NW,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),29485,867,17866000,524
DE-RP,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5573,109,4053000,204
DE-SL,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2307,94,996000,388
DE-SN,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4245,109,4085000,221
DE-ST,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1357,30,2245000,110
DE-SH,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2397,65,2859000,181
DE-TH,2020-04-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1738,54,2171000,134
DE-BW,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),29575,1043,10880000,304
DE-BY,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),38301,1373,12844000,182
DE-BE,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5225,94,3520000,3948
DE-BB,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2402,93,2485000,84
DE-HB,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),603,25,671000,1599
DE-HH,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4347,91,1787000,2366
DE-HE,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7178,238,6176000,293
DE-MV,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),652,16,1612000,69
DE-NI,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9444,330,7927000,167
DE-NW,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),30028,913,17866000,524
DE-RP,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5668,113,4053000,204
DE-SL,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2339,100,996000,388
DE-SN,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4302,113,4085000,221
DE-ST,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1401,32,2245000,110
DE-SH,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2412,71,2859000,181
DE-TH,2020-04-20,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1804,55,2171000,134
DE-BW,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),29885,1093,10880000,304
DE-BY,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),39251,1447,12844000,182
DE-BE,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5265,97,3520000,3948
DE-BB,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2470,95,2485000,84
DE-HB,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),626,25,671000,1599
DE-HH,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4401,91,1787000,2366
DE-HE,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7372,255,6176000,293
DE-MV,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),655,16,1612000,69
DE-NI,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9598,342,7927000,167
DE-NW,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),30447,939,17866000,524
DE-RP,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5729,118,4053000,204
DE-SL,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2349,102,996000,388
DE-SN,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4345,119,4085000,221
DE-ST,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1414,34,2245000,110
DE-SH,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2423,78,2859000,181
DE-TH,2020-04-21,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1831,61,2171000,134
DE-BW,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),30110,1138,10880000,304
DE-BY,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),39436,1505,12844000,182
DE-BE,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5341,105,3520000,3948
DE-BB,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2480,106,2485000,84
DE-HB,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),627,25,671000,1599
DE-HH,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4401,91,1787000,2366
DE-HE,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7396,266,6176000,293
DE-MV,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),656,16,1612000,69
DE-NI,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9650,362,7927000,167
DE-NW,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),30596,983,17866000,524
DE-RP,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5747,126,4053000,204
DE-SL,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2381,108,996000,388
DE-SN,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4357,126,4085000,221
DE-ST,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1425,35,2245000,110
DE-SH,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2485,84,2859000,181
DE-TH,2020-04-22,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1917,65,2171000,134
DE-BW,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),31418,1226,10880000,304
DE-BY,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),41053,1676,12844000,182
DE-BE,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5476,112,3520000,3948
DE-BB,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2694,118,2485000,84
DE-HB,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),720,26,671000,1599
DE-HH,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4558,113,1787000,2366
DE-HE,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7818,306,6176000,293
DE-MV,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),661,17,1612000,69
DE-NI,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9978,393,7927000,167
DE-NW,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),31606,1091,17866000,524
DE-RP,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5921,143,4053000,204
DE-SL,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2452,120,996000,388
DE-SN,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4486,143,4085000,221
DE-ST,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1490,37,2245000,110
DE-SH,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2575,96,2859000,181
DE-TH,2020-04-24,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2054,69,2171000,134
DE-BW,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),31577,1270,10880000,304
DE-BY,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),41216,1717,12844000,182
DE-BE,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5532,113,3520000,3948
DE-BB,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2704,129,2485000,84
DE-HB,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),722,26,671000,1599
DE-HH,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4558,139,1787000,2366
DE-HE,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7847,329,6176000,293
DE-MV,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),667,17,1612000,69
DE-NI,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10020,410,7927000,167
DE-NW,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),31682,1126,17866000,524
DE-RP,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5942,147,4053000,204
DE-SL,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2476,121,996000,388
DE-SN,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4505,146,4085000,221
DE-ST,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1492,37,2245000,110
DE-SH,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2586,100,2859000,181
DE-TH,2020-04-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2070,71,2171000,134
DE-BW,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),32106,1303,10880000,304
DE-BY,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),41856,1767,12844000,182
DE-BE,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5677,127,3520000,3948
DE-BB,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2787,132,2485000,84
DE-HB,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),761,26,671000,1599
DE-HH,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4658,142,1787000,2366
DE-HE,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8018,331,6176000,293
DE-MV,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),675,17,1612000,69
DE-NI,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10176,423,7927000,167
DE-NW,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),32256,1163,17866000,524
DE-RP,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6057,158,4053000,204
DE-SL,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2518,124,996000,388
DE-SN,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4564,149,4085000,221
DE-ST,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1522,41,2245000,110
DE-SH,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2630,108,2859000,181
DE-TH,2020-04-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2127,77,2171000,134
DE-BW,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),32564,1387,10880000,304
DE-BY,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),42501,1901,12844000,182
DE-BE,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5738,147,3520000,3948
DE-BB,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2843,138,2485000,84
DE-HB,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),798,29,671000,1599
DE-HH,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4682,153,1787000,2366
DE-HE,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8139,354,6176000,293
DE-MV,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),687,18,1612000,69
DE-NI,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10303,446,7927000,167
DE-NW,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),32657,1227,17866000,524
DE-RP,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6145,165,4053000,204
DE-SL,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2526,135,996000,388
DE-SN,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4601,158,4085000,221
DE-ST,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1532,44,2245000,110
DE-SH,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2654,114,2859000,181
DE-TH,2020-04-29,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2207,86,2171000,134
DE-BW,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),32988,1438,10880000,304
DE-BY,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),43321,1970,12844000,182
DE-BE,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5881,149,3520000,3948
DE-BB,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2912,148,2485000,84
DE-HB,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),861,29,671000,1599
DE-HH,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4801,155,1787000,2366
DE-HE,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8380,361,6176000,293
DE-MV,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),696,19,1612000,69
DE-NI,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10467,466,7927000,167
DE-NW,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),33212,1272,17866000,524
DE-RP,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6263,175,4053000,204
DE-SL,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2630,136,996000,388
DE-SN,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4677,166,4085000,221
DE-ST,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1570,46,2245000,110
DE-SH,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2713,118,2859000,181
DE-TH,2020-04-30,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2320,97,2171000,134
DE-BW,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),33405,1468,10880000,304
DE-BY,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),43872,2063,12844000,182
DE-BE,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6004,154,3520000,3948
DE-BB,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2994,152,2485000,84
