reportDate,country_name_german,cases,deaths,source,countryCode,population_number,population_density
22-02-2020,Serbien,0,0,ZON,RS,7022268,79
23-02-2020,Serbien,0,0,ZON,RS,7022268,79
24-02-2020,Serbien,0,0,ZON,RS,7022268,79
25-02-2020,Serbien,0,0,ZON,RS,7022268,79
26-02-2020,Serbien,0,0,ZON,RS,7022268,79
27-02-2020,Serbien,0,0,ZON,RS,7022268,79
28-02-2020,Serbien,0,0,ZON,RS,7022268,79
29-02-2020,Serbien,0,0,ZON,RS,7022268,79
01-03-2020,Serbien,0,0,ZON,RS,7022268,79
02-03-2020,Serbien,0,0,ZON,RS,7022268,79
03-03-2020,Serbien,0,0,ZON,RS,7022268,79
04-03-2020,Serbien,0,0,ZON,RS,7022268,79
05-03-2020,Serbien,0,0,ZON,RS,7022268,79
06-03-2020,Serbien,1,0,ZON,RS,7022268,79
07-03-2020,Serbien,1,0,ZON,RS,7022268,79
08-03-2020,Serbien,1,0,ZON,RS,7022268,79
09-03-2020,Serbien,1,0,ZON,RS,7022268,79
10-03-2020,Serbien,5,0,ZON,RS,7022268,79
11-03-2020,Serbien,12,0,ZON,RS,7022268,79
12-03-2020,Serbien,19,0,ZON,RS,7022268,79
13-03-2020,Serbien,35,0,ZON,RS,7022268,79
14-03-2020,Serbien,46,0,ZON,RS,7022268,79
15-03-2020,Serbien,48,0,ZON,RS,7022268,79
16-03-2020,Serbien,55,0,ZON,RS,7022268,79
17-03-2020,Serbien,65,0,ZON,RS,7022268,79
18-03-2020,Serbien,83,0,ZON,RS,7022268,79
19-03-2020,Serbien,103,0,ZON,RS,7022268,79
20-03-2020,Serbien,135,1,ZON,RS,7022268,79
21-03-2020,Serbien,171,1,ZON,RS,7022268,79
22-03-2020,Serbien,222,2,ZON,RS,7022268,79
23-03-2020,Serbien,249,3,ZON,RS,7022268,79
24-03-2020,Serbien,303,3,ZON,RS,7022268,79
25-03-2020,Serbien,384,4,ZON,RS,7022268,79
26-03-2020,Serbien,384,1,ZON,RS,7022268,79
27-03-2020,Serbien,457,1,ZON,RS,7022268,79
28-03-2020,Serbien,659,10,ZON,RS,7022268,79
29-03-2020,Serbien,741,13,ZON,RS,7022268,79
30-03-2020,Serbien,785,16,ZON,RS,7022268,79
31-03-2020,Serbien,900,16,ZON,RS,7022268,79
01-04-2020,Serbien,1060,28,ZON,RS,7022268,79
22-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
23-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
24-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
25-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
26-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
27-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
28-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
29-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
30-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
31-01-2020,Burkina Faso,0,0,ZON,BF,19193382,69
01-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
02-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
03-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
04-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
05-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
06-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
07-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
08-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
09-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
10-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
11-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
12-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
13-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
14-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
15-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
16-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
17-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
18-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
19-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
20-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
21-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
22-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
23-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
24-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
25-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
26-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
27-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
28-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
29-02-2020,Burkina Faso,0,0,ZON,BF,19193382,69
01-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
02-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
03-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
04-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
05-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
06-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
07-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
08-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
09-03-2020,Burkina Faso,0,0,ZON,BF,19193382,69
10-03-2020,Burkina Faso,1,0,ZON,BF,19193382,69
11-03-2020,Burkina Faso,2,0,ZON,BF,19193382,69
12-03-2020,Burkina Faso,2,0,ZON,BF,19193382,69
13-03-2020,Burkina Faso,2,0,ZON,BF,19193382,69
14-03-2020,Burkina Faso,2,0,ZON,BF,19193382,69
15-03-2020,Burkina Faso,3,0,ZON,BF,19193382,69
16-03-2020,Burkina Faso,15,0,ZON,BF,19193382,69
17-03-2020,Burkina Faso,15,0,ZON,BF,19193382,69
18-03-2020,Burkina Faso,20,1,ZON,BF,19193382,69
19-03-2020,Burkina Faso,33,1,ZON,BF,19193382,69
20-03-2020,Burkina Faso,40,1,ZON,BF,19193382,69
21-03-2020,Burkina Faso,64,2,ZON,BF,19193382,69
22-03-2020,Burkina Faso,75,4,ZON,BF,19193382,69
23-03-2020,Burkina Faso,99,4,ZON,BF,19193382,69
24-03-2020,Burkina Faso,114,4,ZON,BF,19193382,69
25-03-2020,Burkina Faso,146,4,ZON,BF,19193382,69
26-03-2020,Burkina Faso,152,7,ZON,BF,19193382,69
27-03-2020,Burkina Faso,180,9,ZON,BF,19193382,69
28-03-2020,Burkina Faso,207,11,ZON,BF,19193382,69
29-03-2020,Burkina Faso,222,12,ZON,BF,19193382,69
30-03-2020,Burkina Faso,246,12,ZON,BF,19193382,69
31-03-2020,Burkina Faso,261,14,ZON,BF,19193382,69
01-04-2020,Burkina Faso,282,16,ZON,BF,19193382,69
22-01-2020,Südkorea,1,0,ZON,KR,51069375,509
23-01-2020,Südkorea,1,0,ZON,KR,51069375,509
24-01-2020,Südkorea,2,0,ZON,KR,51069375,509
25-01-2020,Südkorea,2,0,ZON,KR,51069375,509
26-01-2020,Südkorea,3,0,ZON,KR,51069375,509
27-01-2020,Südkorea,4,0,ZON,KR,51069375,509
28-01-2020,Südkorea,4,0,ZON,KR,51069375,509
29-01-2020,Südkorea,4,0,ZON,KR,51069375,509
30-01-2020,Südkorea,4,0,ZON,KR,51069375,509
31-01-2020,Südkorea,11,0,ZON,KR,51069375,509
01-02-2020,Südkorea,12,0,ZON,KR,51069375,509
02-02-2020,Südkorea,15,0,ZON,KR,51069375,509
03-02-2020,Südkorea,15,0,ZON,KR,51069375,509
04-02-2020,Südkorea,16,0,ZON,KR,51069375,509
05-02-2020,Südkorea,19,0,ZON,KR,51069375,509
06-02-2020,Südkorea,23,0,ZON,KR,51069375,509
07-02-2020,Südkorea,24,0,ZON,KR,51069375,509
08-02-2020,Südkorea,24,0,ZON,KR,51069375,509
09-02-2020,Südkorea,25,0,ZON,KR,51069375,509
10-02-2020,Südkorea,27,0,ZON,KR,51069375,509
11-02-2020,Südkorea,28,0,ZON,KR,51069375,509
12-02-2020,Südkorea,28,0,ZON,KR,51069375,509
13-02-2020,Südkorea,28,0,ZON,KR,51069375,509
14-02-2020,Südkorea,28,0,ZON,KR,51069375,509
15-02-2020,Südkorea,28,0,ZON,KR,51069375,509
16-02-2020,Südkorea,29,0,ZON,KR,51069375,509
17-02-2020,Südkorea,30,0,ZON,KR,51069375,509
18-02-2020,Südkorea,31,0,ZON,KR,51069375,509
19-02-2020,Südkorea,31,0,ZON,KR,51069375,509
20-02-2020,Südkorea,104,1,ZON,KR,51069375,509
21-02-2020,Südkorea,204,2,ZON,KR,51069375,509
22-02-2020,Südkorea,433,2,ZON,KR,51069375,509
23-02-2020,Südkorea,602,6,ZON,KR,51069375,509
24-02-2020,Südkorea,833,8,ZON,KR,51069375,509
25-02-2020,Südkorea,977,10,ZON,KR,51069375,509
26-02-2020,Südkorea,1261,12,ZON,KR,51069375,509
27-02-2020,Südkorea,1766,13,ZON,KR,51069375,509
28-02-2020,Südkorea,2337,13,ZON,KR,51069375,509
29-02-2020,Südkorea,3150,16,ZON,KR,51069375,509
01-03-2020,Südkorea,3736,17,ZON,KR,51069375,509
02-03-2020,Südkorea,4335,28,ZON,KR,51069375,509
03-03-2020,Südkorea,5186,28,ZON,KR,51069375,509
04-03-2020,Südkorea,5621,35,ZON,KR,51069375,509
05-03-2020,Südkorea,6088,35,ZON,KR,51069375,509
06-03-2020,Südkorea,6593,42,ZON,KR,51069375,509
07-03-2020,Südkorea,7041,44,ZON,KR,51069375,509
08-03-2020,Südkorea,7314,50,ZON,KR,51069375,509
09-03-2020,Südkorea,7478,53,ZON,KR,51069375,509
10-03-2020,Südkorea,7513,54,ZON,KR,51069375,509
11-03-2020,Südkorea,7755,60,ZON,KR,51069375,509
12-03-2020,Südkorea,7869,66,ZON,KR,51069375,509
13-03-2020,Südkorea,7979,66,ZON,KR,51069375,509
14-03-2020,Südkorea,8086,72,ZON,KR,51069375,509
15-03-2020,Südkorea,8162,75,ZON,KR,51069375,509
16-03-2020,Südkorea,8236,75,ZON,KR,51069375,509
17-03-2020,Südkorea,8320,81,ZON,KR,51069375,509
18-03-2020,Südkorea,8413,84,ZON,KR,51069375,509
19-03-2020,Südkorea,8565,91,ZON,KR,51069375,509
20-03-2020,Südkorea,8652,94,ZON,KR,51069375,509
21-03-2020,Südkorea,8799,102,ZON,KR,51069375,509
22-03-2020,Südkorea,8961,111,ZON,KR,51069375,509
23-03-2020,Südkorea,8961,111,ZON,KR,51069375,509
24-03-2020,Südkorea,9037,120,ZON,KR,51069375,509
25-03-2020,Südkorea,9137,126,ZON,KR,51069375,509
26-03-2020,Südkorea,9241,131,ZON,KR,51069375,509
27-03-2020,Südkorea,9332,139,ZON,KR,51069375,509
28-03-2020,Südkorea,9478,144,ZON,KR,51069375,509
29-03-2020,Südkorea,9583,152,ZON,KR,51069375,509
30-03-2020,Südkorea,9661,158,ZON,KR,51069375,509
31-03-2020,Südkorea,9786,162,ZON,KR,51069375,509
01-04-2020,Südkorea,9887,165,ZON,KR,51069375,509
22-01-2020,Spanien,0,0,ZON,ES,46528024,91
23-01-2020,Spanien,0,0,ZON,ES,46528024,91
24-01-2020,Spanien,0,0,ZON,ES,46528024,91
25-01-2020,Spanien,0,0,ZON,ES,46528024,91
26-01-2020,Spanien,0,0,ZON,ES,46528024,91
27-01-2020,Spanien,0,0,ZON,ES,46528024,91
28-01-2020,Spanien,0,0,ZON,ES,46528024,91
29-01-2020,Spanien,0,0,ZON,ES,46528024,91
30-01-2020,Spanien,0,0,ZON,ES,46528024,91
31-01-2020,Spanien,0,0,ZON,ES,46528024,91
01-02-2020,Spanien,1,0,ZON,ES,46528024,91
02-02-2020,Spanien,1,0,ZON,ES,46528024,91
03-02-2020,Spanien,1,0,ZON,ES,46528024,91
04-02-2020,Spanien,1,0,ZON,ES,46528024,91
05-02-2020,Spanien,1,0,ZON,ES,46528024,91
06-02-2020,Spanien,1,0,ZON,ES,46528024,91
07-02-2020,Spanien,1,0,ZON,ES,46528024,91
08-02-2020,Spanien,1,0,ZON,ES,46528024,91
09-02-2020,Spanien,2,0,ZON,ES,46528024,91
10-02-2020,Spanien,2,0,ZON,ES,46528024,91
11-02-2020,Spanien,2,0,ZON,ES,46528024,91
12-02-2020,Spanien,2,0,ZON,ES,46528024,91
13-02-2020,Spanien,2,0,ZON,ES,46528024,91
14-02-2020,Spanien,2,0,ZON,ES,46528024,91
15-02-2020,Spanien,2,0,ZON,ES,46528024,91
16-02-2020,Spanien,2,0,ZON,ES,46528024,91
17-02-2020,Spanien,2,0,ZON,ES,46528024,91
18-02-2020,Spanien,2,0,ZON,ES,46528024,91
19-02-2020,Spanien,2,0,ZON,ES,46528024,91
20-02-2020,Spanien,2,0,ZON,ES,46528024,91
21-02-2020,Spanien,2,0,ZON,ES,46528024,91
22-02-2020,Spanien,2,0,ZON,ES,46528024,91
23-02-2020,Spanien,2,0,ZON,ES,46528024,91
24-02-2020,Spanien,2,0,ZON,ES,46528024,91
25-02-2020,Spanien,6,0,ZON,ES,46528024,91
26-02-2020,Spanien,13,0,ZON,ES,46528024,91
27-02-2020,Spanien,15,0,ZON,ES,46528024,91
28-02-2020,Spanien,32,0,ZON,ES,46528024,91
29-02-2020,Spanien,45,0,ZON,ES,46528024,91
01-03-2020,Spanien,84,0,ZON,ES,46528024,91
02-03-2020,Spanien,120,0,ZON,ES,46528024,91
03-03-2020,Spanien,165,1,ZON,ES,46528024,91
04-03-2020,Spanien,222,2,ZON,ES,46528024,91
05-03-2020,Spanien,259,3,ZON,ES,46528024,91
06-03-2020,Spanien,400,5,ZON,ES,46528024,91
07-03-2020,Spanien,500,10,ZON,ES,46528024,91
08-03-2020,Spanien,673,17,ZON,ES,46528024,91
09-03-2020,Spanien,1073,28,ZON,ES,46528024,91
10-03-2020,Spanien,1695,35,ZON,ES,46528024,91
11-03-2020,Spanien,2277,54,ZON,ES,46528024,91
12-03-2020,Spanien,2277,55,ZON,ES,46528024,91
13-03-2020,Spanien,5232,133,ZON,ES,46528024,91
14-03-2020,Spanien,6391,195,ZON,ES,46528024,91
15-03-2020,Spanien,7798,289,ZON,ES,46528024,91
16-03-2020,Spanien,9942,342,ZON,ES,46528024,91
17-03-2020,Spanien,11748,533,ZON,ES,46528024,91
18-03-2020,Spanien,13910,623,ZON,ES,46528024,91
19-03-2020,Spanien,17963,830,ZON,ES,46528024,91
20-03-2020,Spanien,20410,1043,ZON,ES,46528024,91
21-03-2020,Spanien,25374,1375,ZON,ES,46528024,91
22-03-2020,Spanien,28768,1772,ZON,ES,46528024,91
23-03-2020,Spanien,35136,2311,ZON,ES,46528024,91
24-03-2020,Spanien,39885,2808,ZON,ES,46528024,91
25-03-2020,Spanien,49515,3647,ZON,ES,46528024,91
26-03-2020,Spanien,57786,4365,ZON,ES,46528024,91
27-03-2020,Spanien,65719,5138,ZON,ES,46528024,91
28-03-2020,Spanien,73235,5982,ZON,ES,46528024,91
29-03-2020,Spanien,80110,6803,ZON,ES,46528024,91
30-03-2020,Spanien,87956,7716,ZON,ES,46528024,91
31-03-2020,Spanien,95923,8464,ZON,ES,46528024,91
01-04-2020,Spanien,104118,9387,ZON,ES,46528024,91
22-01-2020,Norwegen,0,0,ZON,NO,5367580,13
23-01-2020,Norwegen,0,0,ZON,NO,5367580,13
24-01-2020,Norwegen,0,0,ZON,NO,5367580,13
25-01-2020,Norwegen,0,0,ZON,NO,5367580,13
26-01-2020,Norwegen,0,0,ZON,NO,5367580,13
27-01-2020,Norwegen,0,0,ZON,NO,5367580,13
28-01-2020,Norwegen,0,0,ZON,NO,5367580,13
29-01-2020,Norwegen,0,0,ZON,NO,5367580,13
30-01-2020,Norwegen,0,0,ZON,NO,5367580,13
31-01-2020,Norwegen,0,0,ZON,NO,5367580,13
01-02-2020,Norwegen,0,0,ZON,NO,5367580,13
02-02-2020,Norwegen,0,0,ZON,NO,5367580,13
03-02-2020,Norwegen,0,0,ZON,NO,5367580,13
04-02-2020,Norwegen,0,0,ZON,NO,5367580,13
05-02-2020,Norwegen,0,0,ZON,NO,5367580,13
06-02-2020,Norwegen,0,0,ZON,NO,5367580,13
07-02-2020,Norwegen,0,0,ZON,NO,5367580,13
08-02-2020,Norwegen,0,0,ZON,NO,5367580,13
09-02-2020,Norwegen,0,0,ZON,NO,5367580,13
10-02-2020,Norwegen,0,0,ZON,NO,5367580,13
11-02-2020,Norwegen,0,0,ZON,NO,5367580,13
12-02-2020,Norwegen,0,0,ZON,NO,5367580,13
13-02-2020,Norwegen,0,0,ZON,NO,5367580,13
14-02-2020,Norwegen,0,0,ZON,NO,5367580,13
15-02-2020,Norwegen,0,0,ZON,NO,5367580,13
16-02-2020,Norwegen,0,0,ZON,NO,5367580,13
17-02-2020,Norwegen,0,0,ZON,NO,5367580,13
18-02-2020,Norwegen,0,0,ZON,NO,5367580,13
19-02-2020,Norwegen,0,0,ZON,NO,5367580,13
20-02-2020,Norwegen,0,0,ZON,NO,5367580,13
21-02-2020,Norwegen,0,0,ZON,NO,5367580,13
22-02-2020,Norwegen,0,0,ZON,NO,5367580,13
23-02-2020,Norwegen,0,0,ZON,NO,5367580,13
24-02-2020,Norwegen,0,0,ZON,NO,5367580,13
25-02-2020,Norwegen,0,0,ZON,NO,5367580,13
26-02-2020,Norwegen,1,0,ZON,NO,5367580,13
27-02-2020,Norwegen,1,0,ZON,NO,5367580,13
28-02-2020,Norwegen,6,0,ZON,NO,5367580,13
29-02-2020,Norwegen,15,0,ZON,NO,5367580,13
01-03-2020,Norwegen,19,0,ZON,NO,5367580,13
02-03-2020,Norwegen,25,0,ZON,NO,5367580,13
03-03-2020,Norwegen,32,0,ZON,NO,5367580,13
04-03-2020,Norwegen,56,0,ZON,NO,5367580,13
05-03-2020,Norwegen,87,0,ZON,NO,5367580,13
06-03-2020,Norwegen,108,0,ZON,NO,5367580,13
07-03-2020,Norwegen,147,0,ZON,NO,5367580,13
08-03-2020,Norwegen,176,0,ZON,NO,5367580,13
09-03-2020,Norwegen,205,0,ZON,NO,5367580,13
10-03-2020,Norwegen,400,0,ZON,NO,5367580,13
11-03-2020,Norwegen,598,0,ZON,NO,5367580,13
12-03-2020,Norwegen,702,0,ZON,NO,5367580,13
13-03-2020,Norwegen,996,0,ZON,NO,5367580,13
14-03-2020,Norwegen,1090,3,ZON,NO,5367580,13
15-03-2020,Norwegen,1221,3,ZON,NO,5367580,13
16-03-2020,Norwegen,1333,3,ZON,NO,5367580,13
17-03-2020,Norwegen,1463,3,ZON,NO,5367580,13
18-03-2020,Norwegen,1550,6,ZON,NO,5367580,13
19-03-2020,Norwegen,1746,7,ZON,NO,5367580,13
20-03-2020,Norwegen,1914,7,ZON,NO,5367580,13
21-03-2020,Norwegen,2118,7,ZON,NO,5367580,13
22-03-2020,Norwegen,2385,7,ZON,NO,5367580,13
23-03-2020,Norwegen,2621,10,ZON,NO,5367580,13
24-03-2020,Norwegen,2863,12,ZON,NO,5367580,13
25-03-2020,Norwegen,3084,14,ZON,NO,5367580,13
26-03-2020,Norwegen,3369,14,ZON,NO,5367580,13
27-03-2020,Norwegen,3755,19,ZON,NO,5367580,13
28-03-2020,Norwegen,4015,23,ZON,NO,5367580,13
29-03-2020,Norwegen,4284,25,ZON,NO,5367580,13
30-03-2020,Norwegen,4445,32,ZON,NO,5367580,13
31-03-2020,Norwegen,4641,39,ZON,NO,5367580,13
01-04-2020,Norwegen,4863,44,ZON,NO,5367580,13
22-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
23-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
24-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
25-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
26-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
27-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
28-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
29-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
30-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
31-01-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
01-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
02-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
03-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
04-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
05-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
06-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
07-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
08-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
09-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
10-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
11-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
12-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
13-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
14-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
15-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
16-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
17-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
18-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
19-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
20-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
21-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
22-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
23-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
24-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
25-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
26-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
27-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
28-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
29-02-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
01-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
02-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
03-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
04-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
05-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
06-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
07-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
08-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
09-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
10-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
11-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
12-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
13-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
14-03-2020,Uzbekistan,0,0,ZON,UZ,32387200,72
15-03-2020,Uzbekistan,1,0,ZON,UZ,32387200,72
16-03-2020,Uzbekistan,6,0,ZON,UZ,32387200,72
17-03-2020,Uzbekistan,10,0,ZON,UZ,32387200,72
18-03-2020,Uzbekistan,15,0,ZON,UZ,32387200,72
19-03-2020,Uzbekistan,23,0,ZON,UZ,32387200,72
20-03-2020,Uzbekistan,33,0,ZON,UZ,32387200,72
21-03-2020,Uzbekistan,43,0,ZON,UZ,32387200,72
22-03-2020,Uzbekistan,43,0,ZON,UZ,32387200,72
23-03-2020,Uzbekistan,46,0,ZON,UZ,32387200,72
24-03-2020,Uzbekistan,50,0,ZON,UZ,32387200,72
25-03-2020,Uzbekistan,60,0,ZON,UZ,32387200,72
26-03-2020,Uzbekistan,75,0,ZON,UZ,32387200,72
27-03-2020,Uzbekistan,88,1,ZON,UZ,32387200,72
28-03-2020,Uzbekistan,104,2,ZON,UZ,32387200,72
29-03-2020,Uzbekistan,144,2,ZON,UZ,32387200,72
30-03-2020,Uzbekistan,149,2,ZON,UZ,32387200,72
31-03-2020,Uzbekistan,172,2,ZON,UZ,32387200,72
01-04-2020,Uzbekistan,181,2,ZON,UZ,32387200,72
22-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
23-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
24-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
25-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
26-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
27-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
28-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
29-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
30-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
31-01-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
01-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
02-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
03-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
04-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
05-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
06-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
07-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
08-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
09-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
10-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
11-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
12-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
13-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
14-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
15-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
16-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
17-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
18-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
19-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
20-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
21-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
22-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
23-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
24-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
25-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
26-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
27-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
28-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
29-02-2020,Azerbaijan,0,0,ZON,AZ,10000000,115
01-03-2020,Azerbaijan,3,0,ZON,AZ,10000000,115
02-03-2020,Azerbaijan,3,0,ZON,AZ,10000000,115
03-03-2020,Azerbaijan,3,0,ZON,AZ,10000000,115
04-03-2020,Azerbaijan,3,0,ZON,AZ,10000000,115
05-03-2020,Azerbaijan,6,0,ZON,AZ,10000000,115
06-03-2020,Azerbaijan,6,0,ZON,AZ,10000000,115
07-03-2020,Azerbaijan,9,0,ZON,AZ,10000000,115
08-03-2020,Azerbaijan,9,0,ZON,AZ,10000000,115
09-03-2020,Azerbaijan,9,0,ZON,AZ,10000000,115
10-03-2020,Azerbaijan,11,0,ZON,AZ,10000000,115
11-03-2020,Azerbaijan,11,0,ZON,AZ,10000000,115
12-03-2020,Azerbaijan,11,0,ZON,AZ,10000000,115
13-03-2020,Azerbaijan,15,1,ZON,AZ,10000000,115
14-03-2020,Azerbaijan,15,1,ZON,AZ,10000000,115
